Row ID,Order ID,fecha_venta,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,ciudad,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,temperatura_maxima,temperatura_minima,lluvia_mm,ventas_predichas_clima
9417,CA-2012-127824,2012-10-18,22/10/2012,Standard Class,JC-15775,John Castell,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,0,"3,2352",-2.9,-9.5,0.0,278.05006921349684
9420,CA-2014-152926,2014-10-03,5/10/2014,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2,"0,8","-38,8212",10.7,3.8,17.8,256.48164402337085
9421,CA-2014-152926,2014-10-03,5/10/2014,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.984,6,"0,8","-56,0592",10.7,3.8,17.8,256.48164402337085
9422,CA-2011-145254,2011-07-23,27/07/2011,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,604.752,6,"0,2","60,4752",30.2,19.1,0.0,191.3783525651616
9423,CA-2011-145254,2011-07-23,27/07/2011,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5,0,"11,803",30.2,19.1,0.0,191.3783525651616
9424,CA-2011-145254,2011-07-23,27/07/2011,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10004531,Technology,Phones,AT&T CL2909,302.376,3,"0,2","37,797",30.2,19.1,0.0,191.3783525651616
9425,CA-2011-145254,2011-07-23,27/07/2011,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0,3,0,"4,95",30.2,19.1,0.0,191.3783525651616
9426,CA-2011-116246,2011-09-12,17/09/2011,Second Class,LW-17215,Luke Weiss,Consumer,United States,New York City,New York,10035,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3785.292,6,"0,1","420,588",25.6,18.9,0.0,232.13510519315548
9427,CA-2013-160479,2013-09-16,21/09/2013,Standard Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0,"13,452",7.8,4.4,11.1,286.84811878009543
9432,CA-2012-111864,2012-06-19,19/06/2012,Same Day,PP-18955,Paul Prost,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,5.904,2,"0,2","1,9926",27.6,16.3,0.0,193.97638929982284
9437,CA-2012-160787,2012-09-25,25/09/2012,Same Day,BM-11785,Bryan Mills,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,"0,7","-2,0622",22.3,10.3,0.5,197.11245000453107
9439,CA-2014-126144,2014-08-01,6/08/2014,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,285.576,4,"0,4","-57,1152",27.2,19.1,1.2,219.1034151639719
9440,US-2011-154655,2011-10-12,17/10/2011,Standard Class,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,60623,Central,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",22.24,2,"0,2","2,502",27.0,21.2,12.6,238.363244817715
9441,CA-2011-100391,2011-05-25,29/05/2011,Standard Class,BW-11065,Barry Weirich,Consumer,United States,New York City,New York,10035,East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2,0,"6,7252",25.2,16.6,0.0,218.31646182275847
9450,CA-2011-140032,2011-09-08,13/09/2011,Standard Class,TS-21340,Toby Swindell,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",8.608,2,"0,2","3,0128",27.2,19.5,23.0,224.91493138194357
9452,CA-2012-129546,2012-09-28,5/10/2012,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186.15,3,0,"55,845",22.2,13.2,10.1,221.30978206532234
9453,CA-2012-129546,2012-09-28,5/10/2012,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,81.792,6,"0,2","26,5824",22.2,13.2,10.1,221.30978206532234
9454,CA-2012-129546,2012-09-28,5/10/2012,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,47.19,3,0,"13,6851",22.2,13.2,10.1,221.30978206532234
9455,CA-2012-129546,2012-09-28,5/10/2012,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,36.784,2,"0,2","-8,2764",22.2,13.2,10.1,221.30978206532234
9459,CA-2011-138240,2011-10-09,14/10/2011,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,144.6,3,0,"41,934",25.5,19.7,2.3,239.43154193941706
9460,CA-2011-138240,2011-10-09,14/10/2011,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,15.992,1,"0,2","-2,9985",25.5,19.7,2.3,239.43154193941706
9461,CA-2011-101833,2011-11-17,22/11/2011,Second Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,10024,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,0,"17,22",11.5,4.7,5.6,254.42523409146116
9464,CA-2011-156545,2011-02-28,3/03/2011,First Class,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,"0,2","3,4048",17.8,9.6,68.9,241.83462142119163
9466,CA-2013-126858,2013-11-20,24/11/2013,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,0,"1,598",-20.9,-26.0,0.0,317.9783621443999
9467,CA-2014-102925,2014-11-06,11/11/2014,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,164.688,6,"0,2","55,5822",11.2,7.8,9.9,281.3088716098276
9468,CA-2014-102925,2014-11-06,11/11/2014,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,166.5,2,"0,4","-66,6",11.2,7.8,9.9,281.3088716098276
9469,CA-2014-102925,2014-11-06,11/11/2014,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,12.96,2,0,"6,2208",11.2,7.8,9.9,281.3088716098276
9470,CA-2014-102925,2014-11-06,11/11/2014,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2,0,"53,2608",11.2,7.8,9.9,281.3088716098276
9471,CA-2014-102925,2014-11-06,11/11/2014,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,99.98,2,0,"3,9992",11.2,7.8,9.9,281.3088716098276
9472,CA-2014-102925,2014-11-06,11/11/2014,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,11.424,1,"0,2","3,7128",11.2,7.8,9.9,281.3088716098276
9473,CA-2014-102925,2014-11-06,11/11/2014,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,128.124,2,"0,1","24,2012",11.2,7.8,9.9,281.3088716098276
9474,CA-2014-102925,2014-11-06,11/11/2014,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",101.4,5,0,"38,532",11.2,7.8,9.9,281.3088716098276
9475,CA-2012-100818,2012-05-31,5/06/2012,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,2,"0,2","1,9926",29.0,22.5,0.7,228.358488894651
9476,CA-2012-100818,2012-05-31,5/06/2012,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,173.488,7,"0,2","54,215",29.0,22.5,0.7,228.358488894651
9477,CA-2012-100818,2012-05-31,5/06/2012,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",51.56,2,"0,6","-61,872",29.0,22.5,0.7,228.358488894651
9478,CA-2012-100818,2012-05-31,5/06/2012,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,"0,8","-6,237",29.0,22.5,0.7,228.358488894651
9483,CA-2012-158351,2012-06-20,24/06/2012,Second Class,BC-11125,Becky Castell,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,319.984,2,"0,2","91,9954",35.7,20.1,0.0,148.43502228930106
9484,CA-2011-122679,2011-07-22,28/07/2011,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90008,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,19.68,6,0,"6,4944",25.8,14.1,59.1,201.29216808826845
9485,CA-2013-164770,2013-12-03,5/12/2013,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036,Central,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,781.864,10,"0,32","-137,976",-8.0,-12.7,0.0,300.58270262188705
9486,CA-2013-164770,2013-12-03,5/12/2013,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,30.816,9,"0,2","9,63",-8.0,-12.7,0.0,300.58270262188705
9491,CA-2014-111738,2014-01-04,8/01/2014,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,2022.272,8,"0,2","682,5168",28.4,20.3,1.0,217.17677814637045
9492,CA-2014-111738,2014-01-04,8/01/2014,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,9.12,3,0,"3,1008",28.4,20.3,1.0,217.17677814637045
9502,US-2012-158589,2012-11-20,24/11/2012,Standard Class,KW-16570,Kelly Williams,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,32.04,3,0,"8,01",27.8,21.2,0.0,229.41016118324418
9505,CA-2013-113607,2013-10-15,19/10/2013,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1091.93,7,0,"272,9825",20.0,9.9,0.0,215.1453632339356
9506,CA-2013-113607,2013-10-15,19/10/2013,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,111.96,2,0,"54,8604",20.0,9.9,0.0,215.1453632339356
9511,CA-2013-105263,2013-08-07,12/08/2013,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34,9,0,"15,7194",24.2,18.1,0.0,238.91712377999673
9512,CA-2011-130575,2011-12-14,16/12/2011,First Class,CS-11845,Cari Sayre,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,3,"0,8","-13,896",25.9,20.8,5.6,244.5415079000311
9516,CA-2011-154165,2011-02-18,25/02/2011,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003631,Office Supplies,Art,Staples,54.208,14,"0,2","8,8088",27.7,19.2,5.0,215.75127995266612
9520,US-2014-104451,2014-05-09,13/05/2014,Second Class,MM-18055,Michelle Moray,Consumer,United States,San Francisco,California,94110,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,4,0,"22,7024",22.5,19.6,71.2,274.9948096396043
9521,CA-2013-101189,2013-02-04,9/02/2013,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,93.02,2,0,"3,7208",21.0,16.2,45.0,259.59119387511356
9522,CA-2011-169446,2011-12-19,25/12/2011,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,323.976,3,"0,2","36,4473",26.5,19.1,2.4,225.68944944349926
9523,CA-2011-169446,2011-12-19,25/12/2011,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,15.552,3,"0,2","5,4432",26.5,19.1,2.4,225.68944944349926
9524,CA-2011-169446,2011-12-19,25/12/2011,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",32.592,3,"0,2","-7,7406",26.5,19.1,2.4,225.68944944349926
9525,CA-2014-156958,2014-12-06,7/12/2014,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92,5,"0,2","29,372",-11.1,-15.4,0.0,308.5368323008088
9526,CA-2014-156958,2014-12-06,7/12/2014,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,0,"39,98",-11.1,-15.4,0.0,308.5368323008088
9527,CA-2014-156958,2014-12-06,7/12/2014,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31.176,3,"0,2","-7,0146",-11.1,-15.4,0.0,308.5368323008088
9528,CA-2014-156958,2014-12-06,7/12/2014,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,172.752,6,"0,2","60,4632",-11.1,-15.4,0.0,308.5368323008088
9529,CA-2014-156958,2014-12-06,7/12/2014,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296,2,"0,2","3,0212",-11.1,-15.4,0.0,308.5368323008088
9531,CA-2014-111759,2014-07-09,13/07/2014,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Seattle,Washington,98103,West,OFF-PA-10003127,Office Supplies,Paper,Staples,52.76,2,0,"24,2696",11.6,4.6,0.0,252.03421472855297
9533,CA-2013-116596,2013-10-28,1/11/2013,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",427.644,14,"0,1","80,7772",15.5,3.4,0.0,207.06195134112022
9534,CA-2013-116596,2013-10-28,1/11/2013,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",40.67,7,0,"12,6077",15.5,3.4,0.0,207.06195134112022
9535,CA-2013-116596,2013-10-28,1/11/2013,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,33.48,2,0,"1,3392",15.5,3.4,0.0,207.06195134112022
9536,CA-2013-116596,2013-10-28,1/11/2013,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,9.728,2,"0,2","3,2832",15.5,3.4,0.0,207.06195134112022
9537,CA-2014-124191,2014-06-13,15/06/2014,Second Class,TS-21610,Troy Staebel,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.856,3,"0,6","-6,8634",32.6,23.4,0.0,202.02827228537933
9538,CA-2013-148747,2013-09-26,28/09/2013,First Class,AS-10045,Aaron Smayling,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.666,2,"0,15","84,294",29.9,21.4,5.8,212.3672952474442
9542,CA-2012-135251,2012-08-06,10/08/2012,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,35.52,3,"0,2","13,32",27.5,11.0,0.0,154.58092120746284
9543,CA-2012-135251,2012-08-06,10/08/2012,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,6.23,5,"0,8","-9,6565",27.5,11.0,0.0,154.58092120746284
9544,CA-2012-135251,2012-08-06,10/08/2012,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,56.704,2,"0,2","19,1376",27.5,11.0,0.0,154.58092120746284
9545,CA-2012-135251,2012-08-06,10/08/2012,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.1992,3,"0,32","-114,0174",27.5,11.0,0.0,154.58092120746284
9546,CA-2011-166590,2011-10-29,2/11/2011,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2,0,"0,891",16.1,10.4,21.8,257.56197078119465
9547,CA-2011-166590,2011-10-29,2/11/2011,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2,0,"35,6636",16.1,10.4,21.8,257.56197078119465
9548,CA-2013-131744,2013-06-19,21/06/2013,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,6.848,2,"0,2","2,14",24.6,16.1,0.0,220.0277309230982
9549,CA-2013-131744,2013-06-19,21/06/2013,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,4.626,2,"0,7","-3,855",24.6,16.1,0.0,220.0277309230982
9550,CA-2013-131744,2013-06-19,21/06/2013,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,453.6,3,"0,2","90,72",24.6,16.1,0.0,220.0277309230982
9552,CA-2012-147690,2012-11-10,14/11/2012,Standard Class,SC-20020,Sam Craven,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,577.584,6,"0,2","43,3188",14.3,2.2,1.0,209.09019966869698
9553,CA-2012-163923,2012-05-30,3/06/2012,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Springfield,Virginia,22153,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,151.96,4,0,"36,4704",19.8,12.1,0.0,233.71788372581614
9555,CA-2012-111612,2012-11-28,2/12/2012,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,5,"0,2","9,779",18.1,10.9,6.2,241.00204650720713
9556,CA-2012-111612,2012-11-28,2/12/2012,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.008,2,"0,2","0,564",18.1,10.9,6.2,241.00204650720713
9558,CA-2011-103086,2011-10-17,19/10/2011,Second Class,EB-14170,Evan Bailliet,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,5.312,2,"0,6","-1,5936",6.9,2.4,1.4,278.6748352310798
9565,CA-2012-161242,2012-06-01,8/06/2012,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,"5,7624",23.2,14.2,52.1,225.06001401393786
9570,CA-2012-113131,2012-09-24,24/09/2012,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,6.732,6,"0,7","-4,488",15.3,11.2,10.0,269.5011255037052
9571,CA-2012-113131,2012-09-24,24/09/2012,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",33.568,2,"0,2","1,6784",15.3,11.2,10.0,269.5011255037052
9572,CA-2012-113131,2012-09-24,24/09/2012,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,2,"0,2","5,544",15.3,11.2,10.0,269.5011255037052
9573,CA-2012-113131,2012-09-24,24/09/2012,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.424,1,"0,2","7,9378",15.3,11.2,10.0,269.5011255037052
9574,CA-2012-113131,2012-09-24,24/09/2012,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10003504,Office Supplies,Art,Newell 347,17.12,5,"0,2","1,926",15.3,11.2,10.0,269.5011255037052
9579,CA-2014-152975,2014-09-15,17/09/2014,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1079.85,3,0,"323,955",20.8,11.5,0.0,219.9630898161514
9580,CA-2014-152975,2014-09-15,17/09/2014,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,70.98,1,0,"3,549",20.8,11.5,0.0,219.9630898161514
9581,CA-2014-152975,2014-09-15,17/09/2014,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,5,0,"8,6855",20.8,11.5,0.0,219.9630898161514
9582,CA-2014-152975,2014-09-15,17/09/2014,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,"0,1","-6,549",20.8,11.5,0.0,219.9630898161514
9583,CA-2013-107475,2013-06-08,12/06/2013,Standard Class,RS-19870,Roy Skaria,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,9.648,6,"0,2","3,4974",23.4,15.4,3.6,226.18947603452455
9584,CA-2014-116127,2014-06-26,28/06/2014,Second Class,SB-20185,Sarah Brown,Consumer,United States,New York City,New York,10024,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,400.784,1,"0,2","-5,0098",28.4,21.6,5.0,227.57331076496442
9588,US-2014-129203,2014-04-18,23/04/2014,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,195.136,4,"0,2","-43,9056",29.5,22.8,0.7,226.04500397153427
9590,CA-2011-119172,2011-05-11,15/05/2011,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,"0,2","5,6784",27.1,21.2,3.9,236.33913363393833
9591,CA-2011-119172,2011-05-11,15/05/2011,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,9,"0,8","-172,557",27.1,21.2,3.9,236.33913363393833
