Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
8654;CA-2011-142769;13/09/2011;13/09/2011;Same Day;RP-19390;Resi Pölking;Consumer;United States;Seattle;Washington;98103;West;TEC-AC-10001606;Technology;Accessories;Logitech Wireless Performance Mouse MX for PC and Mac;199,98;2;0;75,9924
8655;CA-2011-142769;13/09/2011;13/09/2011;Same Day;RP-19390;Resi Pölking;Consumer;United States;Seattle;Washington;98103;West;TEC-AC-10003399;Technology;Accessories;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;144,96;4;0;60,8832
8656;CA-2011-142769;13/09/2011;13/09/2011;Same Day;RP-19390;Resi Pölking;Consumer;United States;Seattle;Washington;98103;West;TEC-AC-10000865;Technology;Accessories;WD My Passport Ultra 500GB Portable External Hard Drive;118;2;0;20,06
8657;CA-2011-142769;13/09/2011;13/09/2011;Same Day;RP-19390;Resi Pölking;Consumer;United States;Seattle;Washington;98103;West;OFF-PA-10002923;Office Supplies;Paper;Xerox 1942;48,94;1;0;24,47
8658;CA-2011-142769;13/09/2011;13/09/2011;Same Day;RP-19390;Resi Pölking;Consumer;United States;Seattle;Washington;98103;West;OFF-AP-10004785;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Medium Room;22,66;2;0;9,7438
8659;CA-2013-168361;22/06/2013;26/06/2013;Standard Class;KB-16600;Ken Brennan;Corporate;United States;Chicago;Illinois;60623;Central;OFF-BI-10003727;Office Supplies;Binders;Avery Durable Slant Ring Binders With Label Holder;0,836;1;0,8;-1,3376
8662;CA-2012-131856;12/05/2012;17/05/2012;Standard Class;JG-15160;James Galang;Consumer;United States;Houston;Texas;77041;Central;FUR-FU-10000175;Furniture;Furnishings;DAX Wood Document Frame.;21,968;4;0,6;-15,9268
8663;CA-2012-131856;12/05/2012;17/05/2012;Standard Class;JG-15160;James Galang;Consumer;United States;Houston;Texas;77041;Central;TEC-PH-10001336;Technology;Phones;Digium D40 VoIP phone;619,152;6;0,2;69,6546
8664;CA-2012-131856;12/05/2012;17/05/2012;Standard Class;JG-15160;James Galang;Consumer;United States;Houston;Texas;77041;Central;OFF-PA-10001954;Office Supplies;Paper;Xerox 1964;127,904;7;0,2;41,5688
8666;CA-2013-118500;18/11/2013;19/11/2013;First Class;HJ-14875;Heather Jas;Home Office;United States;San Francisco;California;94122;West;OFF-SU-10004231;Office Supplies;Supplies;Acme Tagit Stainless Steel Antibacterial Scissors;49,5;5;0;13,365
8667;CA-2013-163951;31/12/2013;3/01/2014;First Class;CJ-11875;Carl Jackson;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-AR-10004269;Office Supplies;Art;Newell 31;16,52;5;0,2;1,652
8668;CA-2013-149916;23/12/2013;25/12/2013;Second Class;ED-13885;Emily Ducich;Home Office;United States;Seattle;Washington;98115;West;OFF-BI-10004002;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders;55,36;4;0,2;19,376
8669;CA-2013-149916;23/12/2013;25/12/2013;Second Class;ED-13885;Emily Ducich;Home Office;United States;Seattle;Washington;98115;West;TEC-MA-10000752;Technology;Machines;Texas Instrument TI-15 Fraction Calculator;11,56;1;0,2;3,757
8670;CA-2012-158918;20/12/2012;25/12/2012;Second Class;AI-10855;Arianne Irving;Consumer;United States;Los Angeles;California;90036;West;OFF-PA-10004947;Office Supplies;Paper;Staples;17,12;4;0;7,704
8679;CA-2013-112739;3/09/2013;8/09/2013;Second Class;RD-19810;Ross DeVincentis;Home Office;United States;Houston;Texas;77070;Central;OFF-BI-10001132;Office Supplies;Binders;"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""";8,608;8;0,8;-13,3424
8680;CA-2013-112739;3/09/2013;8/09/2013;Second Class;RD-19810;Ross DeVincentis;Home Office;United States;Houston;Texas;77070;Central;TEC-AC-10001714;Technology;Accessories;Logitech MX Performance Wireless Mouse;159,56;5;0,2;33,9065
8684;CA-2014-101665;26/11/2014;2/12/2014;Standard Class;TZ-21580;Tracy Zic;Consumer;United States;San Francisco;California;94122;West;OFF-AR-10002335;Office Supplies;Art;DIXON Oriole Pencils;5,16;2;0;1,3416
8685;CA-2013-155446;17/12/2013;24/12/2013;Standard Class;TN-21040;Tanja Norvell;Home Office;United States;San Diego;California;92024;West;TEC-AC-10001445;Technology;Accessories;Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink;21,21;7;0;4,4541
8687;CA-2013-144015;27/06/2013;27/06/2013;Same Day;AH-10075;Adam Hart;Corporate;United States;Los Angeles;California;90036;West;OFF-SU-10003505;Office Supplies;Supplies;Premier Electric Letter Opener;231,72;2;0;11,586
8688;CA-2013-144015;27/06/2013;27/06/2013;Same Day;AH-10075;Adam Hart;Corporate;United States;Los Angeles;California;90036;West;OFF-FA-10000624;Office Supplies;Fasteners;OIC Binder Clips;17,9;5;0;8,95
8689;CA-2013-144015;27/06/2013;27/06/2013;Same Day;AH-10075;Adam Hart;Corporate;United States;Los Angeles;California;90036;West;OFF-PA-10002870;Office Supplies;Paper;Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”;12,48;2;0;5,616
8690;CA-2011-101427;26/12/2011;30/12/2011;Standard Class;AY-10555;Andy Yotov;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-AR-10002257;Office Supplies;Art;Eldon Spacemaker Box, Quick-Snap Lid, Clear;8,016;3;0,2;1,1022
8694;CA-2013-118311;25/10/2013;29/10/2013;Standard Class;ED-13885;Emily Ducich;Home Office;United States;San Francisco;California;94110;West;TEC-AC-10000892;Technology;Accessories;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;450;5;0;162
8696;CA-2014-127096;16/09/2014;18/09/2014;Second Class;CS-12400;Christopher Schild;Home Office;United States;San Francisco;California;94109;West;FUR-TA-10003473;Furniture;Tables;Bretford Rectangular Conference Table Tops;300,904;1;0,2;11,2839
8704;CA-2012-133494;1/03/2012;5/03/2012;Standard Class;RP-19390;Resi Pölking;Consumer;United States;Philadelphia;Pennsylvania;19120;East;OFF-AP-10002906;Office Supplies;Appliances;Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum;3,552;2;0,2;0,444
8705;CA-2013-111318;24/07/2013;27/07/2013;First Class;IL-15100;Ivan Liston;Consumer;United States;Houston;Texas;77041;Central;TEC-PH-10004100;Technology;Phones;Griffin GC17055 Auxiliary Audio Cable;115,136;8;0,2;11,5136
8707;CA-2011-146815;8/09/2011;13/09/2011;Standard Class;PP-18955;Paul Prost;Home Office;United States;New York City;New York;10009;East;FUR-CH-10004289;Furniture;Chairs;Global Super Steno Chair;172,764;2;0,1;13,4372
8708;CA-2011-146815;8/09/2011;13/09/2011;Standard Class;PP-18955;Paul Prost;Home Office;United States;New York City;New York;10009;East;OFF-AR-10003469;Office Supplies;Art;Nontoxic Chalk;3,52;2;0;1,6896
8709;CA-2011-119144;16/11/2011;18/11/2011;First Class;JD-16150;Justin Deggeller;Corporate;United States;Los Angeles;California;90008;West;TEC-PH-10004188;Technology;Phones;OtterBox Commuter Series Case - Samsung Galaxy S4;79,968;4;0,2;-17,9928
8710;CA-2011-119144;16/11/2011;18/11/2011;First Class;JD-16150;Justin Deggeller;Corporate;United States;Los Angeles;California;90008;West;FUR-BO-10004015;Furniture;Bookcases;Bush Andora Bookcase, Maple/Graphite Gray Finish;305,9745;3;0,15;25,1979
8711;CA-2011-119144;16/11/2011;18/11/2011;First Class;JD-16150;Justin Deggeller;Corporate;United States;Los Angeles;California;90008;West;OFF-ST-10000991;Office Supplies;Storage;Space Solutions HD Industrial Steel Shelving.;344,91;3;0;10,3473
8712;CA-2011-105648;3/03/2011;7/03/2011;Standard Class;EJ-14155;Eva Jacobs;Consumer;United States;San Diego;California;92037;West;FUR-TA-10002958;Furniture;Tables;Bevis Oval Conference Table, Walnut;626,352;3;0,2;-23,4882
8713;US-2012-145422;3/12/2012;7/12/2012;Standard Class;PW-19240;Pierre Wener;Consumer;United States;San Francisco;California;94110;West;FUR-BO-10002213;Furniture;Bookcases;Sauder Forest Hills Library, Woodland Oak Finish;359,499;3;0,15;-29,6058
8714;CA-2014-136623;12/07/2014;17/07/2014;Standard Class;TS-21430;Tom Stivers;Corporate;United States;San Diego;California;92105;West;TEC-PH-10000004;Technology;Phones;Belkin iPhone and iPad Lightning Cable;71,952;6;0,2;5,3964
8715;CA-2014-136623;12/07/2014;17/07/2014;Standard Class;TS-21430;Tom Stivers;Corporate;United States;San Diego;California;92105;West;OFF-BI-10003708;Office Supplies;Binders;"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""";29,8;5;0,2;9,3125
8717;CA-2013-120824;13/06/2013;17/06/2013;Second Class;AW-10930;Arthur Wiediger;Home Office;United States;Houston;Texas;77070;Central;OFF-AP-10001242;Office Supplies;Appliances;APC 7 Outlet Network SurgeArrest Surge Protector;64,384;4;0,8;-160,96
8718;CA-2013-120824;13/06/2013;17/06/2013;Second Class;AW-10930;Arthur Wiediger;Home Office;United States;Houston;Texas;77070;Central;FUR-FU-10001424;Furniture;Furnishings;Dax Clear Box Frame;6,984;2;0,6;-4,5396
8719;CA-2013-120824;13/06/2013;17/06/2013;Second Class;AW-10930;Arthur Wiediger;Home Office;United States;Houston;Texas;77070;Central;OFF-AR-10003469;Office Supplies;Art;Nontoxic Chalk;11,264;8;0,2;3,9424
8720;CA-2013-120824;13/06/2013;17/06/2013;Second Class;AW-10930;Arthur Wiediger;Home Office;United States;Houston;Texas;77070;Central;OFF-PA-10000232;Office Supplies;Paper;Xerox 1975;15,552;3;0,2;5,6376
8721;CA-2013-120824;13/06/2013;17/06/2013;Second Class;AW-10930;Arthur Wiediger;Home Office;United States;Houston;Texas;77070;Central;FUR-CH-10000229;Furniture;Chairs;Global Enterprise Series Seating High-Back Swivel/Tilt Chairs;379,372;2;0,3;-119,2312
8722;CA-2013-120824;13/06/2013;17/06/2013;Second Class;AW-10930;Arthur Wiediger;Home Office;United States;Houston;Texas;77070;Central;OFF-ST-10002562;Office Supplies;Storage;Staples;67,536;9;0,2;6,7536
8723;CA-2013-120824;13/06/2013;17/06/2013;Second Class;AW-10930;Arthur Wiediger;Home Office;United States;Houston;Texas;77070;Central;OFF-BI-10001525;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red";1,524;2;0,8;-2,667
8726;CA-2014-148145;19/03/2014;24/03/2014;Standard Class;SW-20275;Scott Williamson;Consumer;United States;Seattle;Washington;98115;West;OFF-AR-10003752;Office Supplies;Art;Deluxe Chalkboard Eraser Cleaner;46,2;4;0;21,252
8733;CA-2014-116988;28/06/2014;30/06/2014;Second Class;PW-19030;Pauline Webber;Corporate;United States;Seattle;Washington;98105;West;OFF-PA-10003848;Office Supplies;Paper;Xerox 1997;19,44;3;0;9,3312
8734;CA-2014-116988;28/06/2014;30/06/2014;Second Class;PW-19030;Pauline Webber;Corporate;United States;Seattle;Washington;98105;West;FUR-FU-10001290;Furniture;Furnishings;Executive Impressions Supervisor Wall Clock;126,3;3;0;40,416
8735;CA-2014-116988;28/06/2014;30/06/2014;Second Class;PW-19030;Pauline Webber;Corporate;United States;Seattle;Washington;98105;West;TEC-AC-10003832;Technology;Accessories;Logitech P710e Mobile Speakerphone;1287,45;5;0;244,6155
8736;US-2011-169390;8/02/2011;11/02/2011;Second Class;CS-12250;Chris Selesnick;Corporate;United States;New York City;New York;10024;East;OFF-ST-10001558;Office Supplies;Storage;Acco Perma 4000 Stacking Storage Drawers;64,96;4;0;9,744
8739;US-2014-131961;9/12/2014;12/12/2014;First Class;MJ-17740;Max Jones;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-AR-10004441;Office Supplies;Art;BIC Brite Liner Highlighters;13,248;4;0,2;3,6432
8740;US-2014-131961;9/12/2014;12/12/2014;First Class;MJ-17740;Max Jones;Consumer;United States;Philadelphia;Pennsylvania;19140;East;TEC-PH-10001924;Technology;Phones;iHome FM Clock Radio with Lightning Dock;83,988;2;0,4;-20,997
8747;CA-2014-128076;3/02/2014;8/02/2014;Standard Class;BO-11350;Bill Overfelt;Corporate;United States;San Diego;California;92105;West;FUR-FU-10000293;Furniture;Furnishings;Eldon Antistatic Chair Mats for Low to Medium Pile Carpets;210,58;2;0;12,6348
8748;CA-2014-128076;3/02/2014;8/02/2014;Standard Class;BO-11350;Bill Overfelt;Corporate;United States;San Diego;California;92105;West;OFF-BI-10003638;Office Supplies;Binders;GBC Durable Plastic Covers;30,96;2;0,2;10,062
8749;CA-2014-128076;3/02/2014;8/02/2014;Standard Class;BO-11350;Bill Overfelt;Corporate;United States;San Diego;California;92105;West;TEC-MA-10002109;Technology;Machines;HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax;239,984;2;0,2;38,9974
8750;US-2012-163825;16/06/2012;19/06/2012;First Class;LC-16885;Lena Creighton;Consumer;United States;New York City;New York;10009;East;OFF-BI-10003527;Office Supplies;Binders;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;3050,376;3;0,2;1143,891
8751;US-2012-163825;16/06/2012;19/06/2012;First Class;LC-16885;Lena Creighton;Consumer;United States;New York City;New York;10009;East;TEC-PH-10004922;Technology;Phones;RCA Visys Integrated PBX 8-Line Router;133,98;2;0;33,495
8769;CA-2012-151722;5/10/2012;9/10/2012;Standard Class;IL-15100;Ivan Liston;Consumer;United States;Columbus;Ohio;43229;East;TEC-AC-10000892;Technology;Accessories;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;288;4;0,2;57,6
8774;CA-2012-132276;23/02/2012;28/02/2012;Standard Class;LC-16960;Lindsay Castell;Home Office;United States;New York City;New York;10024;East;OFF-AP-10000804;Office Supplies;Appliances;Hoover Portapower Portable Vacuum;26,88;6;0;6,72
8775;CA-2012-132276;23/02/2012;28/02/2012;Standard Class;LC-16960;Lindsay Castell;Home Office;United States;New York City;New York;10024;East;OFF-BI-10002982;Office Supplies;Binders;Avery Self-Adhesive Photo Pockets for Polaroid Photos;10,896;2;0,2;3,8136
8776;CA-2013-163636;6/12/2013;10/12/2013;Second Class;MP-18175;Mike Pelletier;Home Office;United States;Chicago;Illinois;60623;Central;OFF-AR-10001547;Office Supplies;Art;Newell 311;3,536;2;0,2;0,3094
8779;CA-2014-135377;14/12/2014;19/12/2014;Standard Class;BP-11095;Bart Pistole;Corporate;United States;New York City;New York;10024;East;FUR-BO-10004015;Furniture;Bookcases;Bush Andora Bookcase, Maple/Graphite Gray Finish;287,976;3;0,2;7,1994
8781;CA-2012-133585;1/03/2012;4/03/2012;First Class;CM-12715;Craig Molinari;Corporate;United States;Houston;Texas;77070;Central;OFF-AR-10003696;Office Supplies;Art;Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop;55,328;2;0,2;6,2244
8782;CA-2012-133585;1/03/2012;4/03/2012;First Class;CM-12715;Craig Molinari;Corporate;United States;Houston;Texas;77070;Central;FUR-BO-10001811;Furniture;Bookcases;Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors;1227,9984;6;0,32;-36,1176
8792;CA-2014-162075;19/03/2014;25/03/2014;Standard Class;TT-21220;Thomas Thornton;Consumer;United States;Houston;Texas;77041;Central;TEC-PH-10001557;Technology;Phones;Pyle PMP37LED;537,544;7;0,2;47,0351
8793;CA-2011-162992;19/12/2011;21/12/2011;First Class;BP-11095;Bart Pistole;Corporate;United States;Los Angeles;California;90008;West;OFF-LA-10001934;Office Supplies;Labels;Avery 516;14,62;2;0;6,8714
8794;CA-2011-162992;19/12/2011;21/12/2011;First Class;BP-11095;Bart Pistole;Corporate;United States;Los Angeles;California;90008;West;OFF-FA-10004248;Office Supplies;Fasteners;Advantus T-Pin Paper Clips;22,55;5;0;8,7945
8795;CA-2011-162992;19/12/2011;21/12/2011;First Class;BP-11095;Bart Pistole;Corporate;United States;Los Angeles;California;90008;West;TEC-PH-10001944;Technology;Phones;Wi-Ex zBoost YX540 Cellular Phone Signal Booster;583,8;5;0,2;72,975
8796;CA-2011-162992;19/12/2011;21/12/2011;First Class;BP-11095;Bart Pistole;Corporate;United States;Los Angeles;California;90008;West;TEC-PH-10002085;Technology;Phones;Clarity 53712;211,168;4;0,2;15,8376
8800;CA-2011-116666;8/05/2011;10/05/2011;First Class;KT-16480;Kean Thornton;Consumer;United States;Philadelphia;Pennsylvania;19134;East;TEC-CO-10001449;Technology;Copiers;Hewlett Packard LaserJet 3310 Copier;1799,97;5;0,4;239,996
8801;CA-2014-148992;24/11/2014;28/11/2014;Standard Class;CS-12250;Chris Selesnick;Corporate;United States;Chicago;Illinois;60623;Central;OFF-PA-10004285;Office Supplies;Paper;Xerox 1959;10,688;2;0,2;3,7408
8804;CA-2011-157644;31/12/2011;1/01/2012;First Class;AH-10030;Aaron Hawkins;Corporate;United States;New York City;New York;10035;East;TEC-AC-10003614;Technology;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack;34,77;3;0;11,4741
8805;CA-2011-157644;31/12/2011;1/01/2012;First Class;AH-10030;Aaron Hawkins;Corporate;United States;New York City;New York;10035;East;OFF-LA-10003148;Office Supplies;Labels;Avery 51;18,9;3;0;8,694
8808;US-2014-110646;27/10/2014;1/11/2014;Standard Class;JF-15190;Jamie Frazer;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10004330;Office Supplies;Binders;GBC Velobind Prepunched Cover Sets, Regency Series;33,282;3;0,7;-27,735
8809;US-2014-110646;27/10/2014;1/11/2014;Standard Class;JF-15190;Jamie Frazer;Consumer;United States;Philadelphia;Pennsylvania;19134;East;TEC-PH-10002807;Technology;Phones;Motorla HX550 Universal Bluetooth Headset;118,65;5;0,4;19,775
8810;US-2014-110646;27/10/2014;1/11/2014;Standard Class;JF-15190;Jamie Frazer;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-LA-10001404;Office Supplies;Labels;Avery 517;14,76;5;0,2;4,9815
8811;CA-2014-120614;31/05/2014;5/06/2014;Standard Class;SM-20950;Suzanne McNair;Corporate;United States;Los Angeles;California;90004;West;OFF-PA-10004911;Office Supplies;Paper;Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk;37,52;4;0;18,0096
8826;CA-2012-115399;19/12/2012;22/12/2012;First Class;AG-10900;Arthur Gainer;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-LA-10003190;Office Supplies;Labels;Avery 474;6,912;3;0,2;2,5056
8827;US-2011-157847;2/04/2011;6/04/2011;Second Class;SC-20020;Sam Craven;Consumer;United States;Houston;Texas;77095;Central;OFF-PA-10002986;Office Supplies;Paper;Xerox 1898;26,72;5;0,2;9,352
8828;US-2011-157847;2/04/2011;6/04/2011;Second Class;SC-20020;Sam Craven;Consumer;United States;Houston;Texas;77095;Central;OFF-PA-10001593;Office Supplies;Paper;Xerox 1947;33,488;7;0,2;10,465
8831;CA-2013-167983;22/08/2013;25/08/2013;Second Class;RP-19270;Rachel Payne;Corporate;United States;Seattle;Washington;98115;West;OFF-BI-10003727;Office Supplies;Binders;Avery Durable Slant Ring Binders With Label Holder;33,44;10;0,2;11,704
8839;CA-2011-153808;6/04/2011;10/04/2011;Second Class;FH-14275;Frank Hawley;Corporate;United States;Los Angeles;California;90004;West;OFF-AR-10001725;Office Supplies;Art;Boston Home & Office Model 2000 Electric Pencil Sharpeners;70,95;3;0;18,447
8840;CA-2011-153808;6/04/2011;10/04/2011;Second Class;FH-14275;Frank Hawley;Corporate;United States;Los Angeles;California;90004;West;OFF-BI-10002794;Office Supplies;Binders;"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets";65,568;2;0,2;23,7684
8841;CA-2011-153808;6/04/2011;10/04/2011;Second Class;FH-14275;Frank Hawley;Corporate;United States;Los Angeles;California;90004;West;TEC-AC-10004171;Technology;Accessories;Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset;299,97;3;0;131,9868
8842;US-2013-112396;9/02/2013;13/02/2013;Standard Class;JR-16210;Justin Ritter;Corporate;United States;San Francisco;California;94110;West;TEC-AC-10003628;Technology;Accessories;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;89,97;3;0;39,5868
8843;US-2013-112396;9/02/2013;13/02/2013;Standard Class;JR-16210;Justin Ritter;Corporate;United States;San Francisco;California;94110;West;TEC-AC-10004761;Technology;Accessories;Maxell 4.7GB DVD+RW 3/Pack;31,86;2;0;11,151
8845;CA-2014-156664;19/12/2014;24/12/2014;Standard Class;BP-11290;Beth Paige;Consumer;United States;Columbus;Ohio;43229;East;OFF-BI-10004209;Office Supplies;Binders;Fellowes Twister Kit, Gray/Clear, 3/pkg;7,236;3;0,7;-6,03
8846;CA-2014-156664;19/12/2014;24/12/2014;Standard Class;BP-11290;Beth Paige;Consumer;United States;Columbus;Ohio;43229;East;OFF-FA-10002988;Office Supplies;Fasteners;Ideal Clamps;4,824;3;0,2;1,7487
8847;CA-2014-156664;19/12/2014;24/12/2014;Standard Class;BP-11290;Beth Paige;Consumer;United States;Columbus;Ohio;43229;East;OFF-PA-10002222;Office Supplies;Paper;"Xerox Color Copier Paper, 11"" x 17"", Ream";91,36;5;0,2;29,692
8848;CA-2014-156664;19/12/2014;24/12/2014;Standard Class;BP-11290;Beth Paige;Consumer;United States;Columbus;Ohio;43229;East;OFF-AP-10004487;Office Supplies;Appliances;Kensington 4 Outlet MasterPiece Compact Power Control Center;130,112;2;0,2;13,0112
8853;CA-2011-119977;8/10/2011;13/10/2011;Second Class;DN-13690;Duane Noonan;Consumer;United States;New York City;New York;10011;East;OFF-PA-10003823;Office Supplies;Paper;Xerox 197;123,92;4;0;55,764
8854;US-2012-115343;22/09/2012;25/09/2012;First Class;FO-14305;Frank Olsen;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-SU-10000898;Office Supplies;Supplies;"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L";55,6;5;0,2;6,255
8855;US-2012-115343;22/09/2012;25/09/2012;First Class;FO-14305;Frank Olsen;Consumer;United States;Philadelphia;Pennsylvania;19143;East;TEC-AC-10003832;Technology;Accessories;Logitech P710e Mobile Speakerphone;617,976;3;0,2;-7,7247
8867;CA-2011-120411;20/09/2011;23/09/2011;First Class;SB-20185;Sarah Brown;Consumer;United States;Chicago;Illinois;60653;Central;FUR-BO-10004218;Furniture;Bookcases;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;493,43;5;0,3;-70,49
8868;CA-2011-120411;20/09/2011;23/09/2011;First Class;SB-20185;Sarah Brown;Consumer;United States;Chicago;Illinois;60653;Central;TEC-PH-10002185;Technology;Phones;QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3;11,12;2;0,2;3,475
8869;CA-2013-158260;5/11/2013;9/11/2013;Standard Class;CC-12475;Cindy Chapman;Consumer;United States;San Diego;California;92037;West;TEC-MA-10003176;Technology;Machines;Okidata B400 Printer;686,4;2;0,2;77,22
8870;CA-2014-101805;2/12/2014;7/12/2014;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;Seattle;Washington;98105;West;OFF-BI-10002003;Office Supplies;Binders;Ibico Presentation Index for Binding Systems;15,92;5;0,2;5,373
8871;CA-2014-101805;2/12/2014;7/12/2014;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;Seattle;Washington;98105;West;FUR-FU-10000023;Furniture;Furnishings;Eldon Wave Desk Accessories;70,68;12;0;31,0992
8872;CA-2014-101805;2/12/2014;7/12/2014;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;Seattle;Washington;98105;West;OFF-ST-10002756;Office Supplies;Storage;"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";541,24;4;0;5,4124
8873;US-2011-105137;10/10/2011;10/10/2011;Same Day;RB-19435;Richard Bierner;Consumer;United States;Columbus;Ohio;43229;East;TEC-MA-10002694;Technology;Machines;Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner;101,994;2;0,7;-71,3958
8874;US-2011-105137;10/10/2011;10/10/2011;Same Day;RB-19435;Richard Bierner;Consumer;United States;Columbus;Ohio;43229;East;OFF-BI-10002429;Office Supplies;Binders;Premier Elliptical Ring Binder, Black;18,264;2;0,7;-13,3936
8875;CA-2014-142489;15/11/2014;17/11/2014;Second Class;TC-21295;Toby Carlisle;Consumer;United States;Houston;Texas;77095;Central;OFF-BI-10003684;Office Supplies;Binders;Wilson Jones Legal Size Ring Binders;21,99;5;0,8;-32,985
8880;US-2012-107944;23/03/2012;25/03/2012;First Class;AM-10360;Alice McCarthy;Corporate;United States;Los Angeles;California;90008;West;OFF-PA-10000659;Office Supplies;Paper;TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page;192,72;11;0;92,5056
8881;US-2012-107944;23/03/2012;25/03/2012;First Class;AM-10360;Alice McCarthy;Corporate;United States;Los Angeles;California;90008;West;TEC-AC-10000736;Technology;Accessories;Logitech G600 MMO Gaming Mouse;239,97;3;0;86,3892
8885;CA-2011-107398;25/08/2011;30/08/2011;Standard Class;BS-11590;Brendan Sweed;Corporate;United States;Columbus;Ohio;43229;East;OFF-BI-10001982;Office Supplies;Binders;Wilson Jones Custom Binder Spines & Labels;6,528;4;0,7;-4,5696
8886;CA-2011-107398;25/08/2011;30/08/2011;Standard Class;BS-11590;Brendan Sweed;Corporate;United States;Columbus;Ohio;43229;East;OFF-BI-10004141;Office Supplies;Binders;Insertable Tab Indexes For Data Binders;2,862;3;0,7;-2,2896
8887;CA-2011-107398;25/08/2011;30/08/2011;Standard Class;BS-11590;Brendan Sweed;Corporate;United States;Columbus;Ohio;43229;East;OFF-BI-10002103;Office Supplies;Binders;Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl;20,856;8;0,7;-16,6848
8888;CA-2011-169642;27/07/2011;30/07/2011;Second Class;BB-10990;Barry Blumstein;Corporate;United States;Los Angeles;California;90036;West;OFF-ST-10002574;Office Supplies;Storage;SAFCO Commercial Wire Shelving, Black;276,28;2;0;0
8892;CA-2013-162159;17/09/2013;19/09/2013;First Class;CR-12625;Corey Roper;Home Office;United States;Columbus;Georgia;31907;South;FUR-CH-10001146;Furniture;Chairs;Global Value Mid-Back Manager's Chair, Gray;121,78;2;0;30,445
8893;CA-2012-111038;1/12/2012;6/12/2012;Standard Class;LC-16960;Lindsay Castell;Home Office;United States;San Diego;California;92037;West;FUR-CH-10003973;Furniture;Chairs;GuestStacker Chair with Chrome Finish Legs;2676,672;9;0,2;267,6672
8895;CA-2013-167241;16/08/2013;23/08/2013;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Los Angeles;California;90004;West;FUR-FU-10004071;Furniture;Furnishings;Luxo Professional Magnifying Clamp-On Fluorescent Lamps;312,03;3;0;43,6842
8896;CA-2013-167241;16/08/2013;23/08/2013;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Los Angeles;California;90004;West;OFF-ST-10001505;Office Supplies;Storage;"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";17,94;3;0;3,0498
8897;CA-2013-167241;16/08/2013;23/08/2013;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Los Angeles;California;90004;West;TEC-PH-10004614;Technology;Phones;AT&T 841000 Phone;165,6;3;0,2;10,35
